id,author,updated_time,device,spent,stars,contents,net_support,heat,score
17694627,自在本心,2020-01-19,OPPO R9s,2.0,5,新模式，新模式！！！太快啦！！！根本来不及，加个手动开始好不，东西还没领，直接开打，，新模式很好玩已经没有水晶了,0,0.0,10
17694558,the sky,2020-01-19,小米9,1718.0,5,支持一下,0,0.0,10
17694513,手机用户57974662,2020-01-19,华为荣耀View20,7338.0,4,本以为新模式有500关彩蛋，结果没有接下来看看有没有千关虫,-1,0.002028397565922921,8
17694276,眠星子,2020-01-19,OPPO A79k,440.0,5,花五块钱买宝石我的5000宝石却没有？？,0,0.0,10
17361602,牧木,2020-01-19,Vivo X21i,14043.0,5,第五次修改联机好像出了点小毛病，怎么都连不上，一直显示的是正在连接中，就是进不去。凉屋已经修复了激光甩狙的BUG操作了，更新为最新春节版本就OK了，感谢凉屋，终于打得过大水缸了。,20,0.08519269776876268,10
17693787,青衣,2020-01-19,Vivo X9s L,3166.0,5,还可以,-1,0.002028397565922921,10
17665713,Tease forced布鲁,2020-01-19,Vivo X21i A,747.0,4,一名老玩家的想法：关于这次更新，我身为高中住校生，回来之后真的大吃一惊，领我吃惊的有两点。1、更新了太多东西了！我都眼花了，看的我都激动了。什么各种家具等等等等，还有新的模式。2、但是，领我吃惊的二点，就是实名制，我****，我没成年，我想晚上无聊的时候打一打都不行了，我不太明白一个单机游戏，为什么要弄这个实名制，每天一个半小时（比王者还少？？？）不仅限时，还限时间段？？？我的天啊，这让人怎么玩，我本来和同学联机呢，打到最后一关了，结果强制下线了？？？直接让我少了将近两千钻石（哭了）我真的希望能改改，改成时间到了打完这一局再下线他不好吗？有同样感受和经历的玩家们把我顶上去，让官方看到吧，救救孩子吧。（嘤嘤嘤）但是元气骑士真的是个好游戏，我也往里面冲过钱，而且云系统让人可以换机子打是真的好最后希望元气越做越好！我得说一下，有些朋友说我玩的时间不多，我一开始是苹果号，好吧，那会刚出就玩了。只不过现在用安卓了。还有朋友说我王者是怎么弄得，问我为什么不长记性，劝我好好学习，我王者每天两个小时我觉得够我玩了，毕竟一局二十分钟左右我都能玩个五六局，我觉得可以，元气一次通关时间长多了，别喷我通关速度慢，我只是老玩家，又不是技术玩家。我王者号用的是我QQ号，我就想用自己的身份验证，这是我个人意愿。不过你说的也对，当时一上号他告诉我不验证就不能玩了，我就慌了，直接拿自己的验证了，现在想想，有点小后悔。还有好好学习，关于这件事，我寻思着，我期末班级第五还行吧，不算太差，再说了，我住宿，平常本来就玩不到手机，放假了我不得玩会吗？（滑稽保命）还有啊，大家讨论归讨论，不要吵起来啊！,261,0.7119675456389453,8
13955304,极乐,2020-01-19,Vivo X9i,20168.0,5,玩这个游戏很久了，应该是公测后三个月吧，凉屋一直很良心，每次更新都可以给玩家带来不一样的惊喜，这次也是一样的，带来了鸽置已久的云端存档（咕咕咕），虽然来迟了，但是我并不介意，因为三年了，确实可以看到凉屋的态度和诚意，比起草率的更新，我更喜欢他们的大器晚成。多的不说了，游戏是好游戏，工作室也是好的工作室，力挺！2020年1月19更新这个实名认证确实也太那啥了吧？22点后不能进游戏我以后怎么肝？？？,4,0.008113590263691683,10
17692976,怎么普通的生活这么难。,2020-01-19,黑鲨游戏手机 2,2738.0,5,无星差评（  ）能不能把云存档统一一下啊我换手机后先是用应用商店下元气(之前是用TapTap下的）一登发现云存档没有之前的，把我下吓得差点心脏骤停，后来才发现每个软件下的云存档都不一样，所以能不能把云存档统一下谢谢。话说塔防模式是增幅器有什么用？请指点一下谢谢,1,0.002028397565922921,10
17692980,煜搏,2020-01-19,黑鲨游戏手机,3701.0,5,我现在塔防打到快200了，全是炮台，一进去就卡成ppt了。就是进去挂机，然后升级。(●●)感觉在玩放置游戏|｀),0,0.0,10
17692779,Tracorder,2020-01-19,华为P8,,5,很好,0,0.0,10
17692451,。,2020-01-19,Vivo X9,148.0,5,牛逼,0,0.0,10
17692377,清涟凛,2020-01-19,锤子坚果Pro,,5,很多模式，好玩,0,0.0,10
17692107,河中之树,2020-01-19,vivo Y81s,4137.0,5,首先补个五星，然后吐槽下，更新后联机死活连不上是什么鬼啊！！！,0,0.0,10
17692103,自倚修行,2020-01-19,华为Nova 3e,925.0,5,好玩,0,0.0,10
17692019,余弦,2020-01-19,Vivo X21A,934.0,5,不玩不知道爽，一玩就魔性好玩,0,0.0,10
17691770,軽酻,2020-01-19,OPPO A73t,4576.0,5,贼好玩,0,0.0,10
17691244,六清风云,2020-01-19,360 1809-A01,1791.0,5,good,0,0.0,10
12843717,XXX,2020-01-19,小米8,13955.0,5,新模式太卡啦，刷到199关自杀，可真对不起我那些可爱炮台们。,0,0.0,10
17690826,某人的小可爱,2020-01-19,vivo Z3,1990.0,4,总体来说体验非常棒 但是联机的时候老是会出现bug比如说工匠被队友拿了以后会多一个配件 捡起来以后队友的就不能用了 还有刚出生在地图时往下走会突然上去一下。。。,1,0.002028397565922921,8
17690638,阿莱又皮断腿了,2020-01-19,vivo X27,70.0,5,德鲁伊新皮真的超帅啊(可惜钱都拿去卖角色了。。。作为困难户大学党快没钱恰饭了。。。。)这个游戏这么好能不能大力宣传一下。。。我的室友成天玩快手。。他们都不知道有元气这样又好又良心的游戏。。。,2,0.004056795131845842,10
17690327,Ω雨竹,2020-01-19,Vivo V1921A,1515.0,4,多人联机有时候会有bug鸭~但是咱作为游戏刚刚出就看着元气一步一步走过来的老玩家，对叭~,0,0.0,8
17689915,谦晓,2020-01-19,华为GLK-AL00,3901.0,4,为什么要把原先的枪械名字改掉啊QAQ有很多枪的名字都改的很憨...还有我的helloword皮肤...改成中文完全没有感觉了啊喂,0,0.0,8
17689801,吕凤仙,2020-01-19,华为荣耀Note10,3228.0,5,8说了，我顶凉屋。,0,0.0,10
17688787,抱枕,2020-01-18,小米MIX 3,,4,元气骑士是一款凉屋出版的简单休闲rpg游戏，游戏里面可以操控选择的英雄在地图中与小怪厮杀，可以选择不同英雄的感受不一样的乐趣，简单的像素风配上不一样的英雄技能都给了我不一样的打击感。元气骑士里面的英雄基本遵循西方魔法世界的人物特点，可以召唤骑士的初始英雄，释放雷电的法师，灵活的刺客等等都趣味性很强，元气骑士在地底迷宫里与小怪厮杀，击杀boss获得更强力的武器让我体会到了像素rpg游戏带来的快感~总体来说还是挺喜欢的~,0,0.004056795131845842,8
16849912,与鱼语海,2020-01-18,小米9 SE,,5,今年五月份开始玩，关键是我今年高考，高考几天考完考完一科下来就开始跟同学联机我也不知道为什么完全不慌当时几个人都是新手，几个初级骑士就敢硬着头皮朝boos面前冲。尽管菜，但真的炒鸡开心。考完了，各回各家，还是会在qq上聊今天是什么挑战因子，又获得了什么以前没到遇过的什么武器，还有差多少就能通关结果出了什么意外死了，然后两个人疯狂嘲讽对方菜什么的。有天同学告诉我他普通模式通关了，用的是游侠，我是我们那帮人中最先开始玩游侠的，我都没通关，当时有点儿气不过，那天我就一直打，打到凌晨终于靠一个浮游炮通关了，诚然有赖皮的成分，但当时给我高兴的打开qq微信甚至恨不得发短信打电话冲到他面前他大声指着他的鼻子告诉他你能在我前面通关纯粹是爹爹我让着儿子你。今天，通关了吊炸天，靠着高配雪狐玫瑰金和盾牌以及花园里的火龙果树，仙人掌，曼陀罗花，魔力花，守护花，利用云存档，打了两遍过了，当那颗红色的宝石出现在我面前，当我看到地窖里第一个金色的通关记录石碑，并没有很激动，因为感觉也有赖皮的成分(‖)而我的那个同学玩了两个月就用游侠通关吊炸天了。我发微信告诉他，几个小时后他回我:666666，，就没有后文了。我看的气息一窒，特喵的爸爸等了你几个小时后你就给我回这么一条消息，我恨不得冲到他面前给他来一套八极崩，而后一想到他那儿去我得坐很长时间的高铁就打消了这个念头。还好，是六个六，还是我了解的那个他。大宝贝更新的第一天我花200蓝币抽到了图纸，看B站某up的视频学到了利用刺客二技能加幻影法杖的方法速通了试炼之地。感觉都是靠取巧过的关，我在游戏这方面不得不承认没啥天赋和脑子。虽然现在普通模式也通关一百多次了，但跟朋友一组队就翻车。他们都笑我一百多场都是靠宠物和随从在输出的么，我眼睛一瞪说，嘁，爹爹是让着你们呢。我这种玩了几个月的萌新不好意思说什么情怀，但确实，元气陪我走过了我人生截至目前为止变动最大的一段时间，让我收获到了很多的欢声笑语。看着这么高的评分，看到有这么多人喜欢它，我就感觉很骄傲，因为咱当初没走眼。希望元气能承载着更多人的欢乐走下去。|˙˙),2,0.004056795131845842,10
17688511,血！炎！爆！,2020-01-18,OPPO K1,,5,很良心的国产游戏，凉屋NB,1,0.002028397565922921,10
17688454,30991527@Social,2020-01-18,红米6A,1037.0,1,"联机有问题emmmm,,",-5,0.02231237322515213,2
17688366,……,2020-01-18,,8309.0,5,最近出的守护魔法石模式，只要能打到47波，这一把就随便打了，到后面甚至可以跑到魔法石后面挂机，在火力压制面前任何boss都是渣渣，肥宅游侠的生活就是这么简单枯燥。我最多的一把打到了90几波，然后自杀了，关键是我还自杀不掉，怪一过来就被炮秒了，最后还是跑到刷怪点自杀的。我在b站上看到有人打到了几百波，我当时想的不是他有多强而是想知道他有多无聊啊以及感叹他的手机真好。我没打到后面，不知道怪是不是越来越多，但我知道炮肯定越来越多，游戏越来越卡。这模式真特么无聊且卡。我就算从这里跳下去，死外边，也不会再玩一把这模式。真香！这模式掉的材料真多。但是说实在的，这模式真的很枯燥，新鲜劲一过了就觉的没意思了。希望官方什么时候能调整一下。以上均为个人感受,8,0.016227180527383367,10
17688345,爨鯅斝,2020-01-18,,,2,本来就把这当个联机游戏玩，结果更新之后这nm完全连不上了都？？？我他妈搞了十多分钟硬是连游戏都进不了，体验极差,-1,0.002028397565922921,4
17688274,灰尘,2020-01-18,华为荣耀9,,3,bug好多，凉屋有点飘啊,0,0.0,6
17688178,瓦克恩飞碟,2020-01-18,小米CC 9e,22037.0,5,五星好评,4,0.008113590263691683,10
17688117,鬼畜的滑稽,2020-01-18,Vivo Y35A,,5,这是我的第一个长评，送给凉屋了也玩了好几个月了，说一说优点和缺点。――――――――――――――――――优点：占内存少，武器花样多，画面好，氪的不那么严重等等。及时更新。缺点：新出的无尽模式太卡，炮台放多了卡到爆。――――――――――――――――――我是在很久以前入坑的（当时聚爆叫RPG，还是个红武）。硬核的难度与手残把我虐的连连喊爽（？）这个游戏大概是我手机上存活的最久的了。一有时间就肝，肝了几个月肝不动了删了，没过几天重下接着肝。。。总之，凉屋出品，必属精品！――――――――――――――――――修改：建议把无尽模式优化一下，不然玩的真的是很蛋疼。,-1,0.002028397565922921,10
17688139,尸姬,2020-01-18,红米K20 Pro,,5,什么时候才出在线联机呀QAQ,0,0.0,10
17682467,LA第10区,2020-01-18,华为Nova 2s,34302.0,4,游戏更新了之后操作手感没有以前那么好了，说明一下操作方面的问题1、首先就是摇杆的问题，有时候角色走着走着不听话了2、长按攻击键也会有bug，攻击键按久了之后，武器不会再攻击，但是攻击键单点可以攻击，必须切换武器才能正常使用3、黄金精致法杖，造出来好几次了，并且拿这把武器通关了，为什么地窖没有把武器和金框显示出来？还有就是精致法杖的问题，精致法杖好像有bug？不知道是不是我的错觉，法杖的强度好像降低了，我用这法杖挨打比以前多了，不过如果是暗改的话那不是bug，重要的是（不知道我有没有看错）我有一次打阿努比斯的时候往弹幕堆里翻滚，法杖却没有给我消弹幕，直接穿过去了！法杖在之前我是没有碰到人的（应该是的，至少我在翻滚的时候法球是亮着的），总之不能十分确定，如果能排查一下就好了,12,0.08519269776876268,8
17686645,天小天zmy,2020-01-18,华为Nova 3e,,5,元气老玩家了，一直很喜欢的游戏，支持凉屋，最近比较忙也好久没更新了，听说元气对未成年人有时间限制而且只有一个半小时是真的吗,0,0.0,10
17686306,焐七一,2020-01-18,红米Note 7,,4,一分扣在联机方面，真的希望官方能优化一下联机模式，不管用什么方法90%会不能成功联机,0,0.0,8
17686070,疯狂送一血,2020-01-18,Vivo Y85,5032.0,4,淦，总刷不到火龙树,0,0.0,8
17685810,索马里大叔,2020-01-18,华为SEA-AL10,,5,更新的神兽皮肤感觉非常赞，手感也超好。但是更新后打了几百次，连个女娲和皇天的碎片影子都看不见，谁知道怎么得碎片啊？（虽然不是玩的Tap的元气，但感觉应该没什么影响吧）,0,0.0,10
17685805,手机用户44093534,2020-01-18,小米9,9.0,5,就很棒,0,0.0,10
17685788,assassin.唐纳德,2020-01-18,,2.0,4,玩了有一段时间了，非常谢谢这个游戏。是它化解了我与我兄弟之间的隔阂。不过这还是想问一下拿个熊猫宝宝是永久的嘛？,1,0.002028397565922921,8
17685448,﹏滥情,2020-01-18,黑鲨游戏手机 2,,5,个人感觉挺好的，没事拿通关证书在朋友面前装装逼都感觉爽爆,0,0.0,10
17685437,,2020-01-18,小米8,925.0,5,出个联机塔防呗秋梨膏,0,0.0,10
17684686,冲田总司,2020-01-18,OPPO R9s Plus,2921.0,5,新模式太好玩了，沉迷守塔一整天了。牧师开局半价天赋简直天胡，可惜在89轮的时候卡成PPT(其实等我发育完全之后每次打怪都是PPT)，走在加血的路上被两道激光射掉(哭)。有个小细节就是两个炮台中间看似没缝但是能加一个增幅器，增幅效果极佳。其实最初玩的时候选的是炼金法师这种aoe的，但是经过一个天才的提示发现牧师能奶建筑(开始嫌弃＋5有什么用，事实真香)还有就是一开始也很嫌弃脉冲塔，但是等我有钱了放了两排脉冲塔在前面用墙围住之后围墙受伤大大减少。最后令人难受的是我一把咖喱棒留在了商店里面眼睁睁看着他刷掉(3块钱的召唤师，真香)(咖喱棒＋嘴炮＋增幅器＝蓄力输出＋左半屏满屏剑气，刷掉太可惜了)真的强烈推荐牧师能省很多钱，要不是运气太背被两个激光齐射，我能撑到很久。最后再说一句，沉迷守塔，美滋滋！,1,0.010141987829614604,10
17684294,风声尘事丶,2020-01-18,魅族魅蓝note5,1343.0,4,入坑第二天，感觉不错，就是老到不了3-1，因为我菜吧,0,0.0,8
17684091,横刀竖马,2020-01-18,,7998.0,5,啊啊啊，非常好玩（想花钱）的游戏。人物的制作很棒，武器的设定很有趣，关卡的设计也十分精妙，塔防模式很卡。偶尔和朋友联机，真是休闲娱乐之佳品！感谢制作者(`)！！,1,0.002028397565922921,10
17684012,WBHD,2020-01-18,,25.0,4,55555本来五星没得跑，后来和朋友联机死活连不上就不快乐了。╮╭（还有那个实名认证左上角的那个时限，丑到我了 hen~不开心，还有把那些经典名称改成什么lj东西，但这些都不是凉屋的错了，谁干的谁知道hen~）在我心里 凉屋=良屋凉屋 情怀厂商，良心厂商 ，凉屋出品必属精品！叫我凉吹！什么叫做满分评呀 ！元气骑士，我是从连中文都没有的情况下玩到现在，在当时没有存档的情况下，我删删下下，（删档从下需要多大的耐心和勇气，我真的我都佩服我自己 ╰╯）游戏时长有一年多了吧，经典像素地牢肉鸽游戏，搭配多自由度高玩着就是爽~新出的武器boss都挺好。我可是往里充过上百的钱呢，这种良心游戏不需要欧，不需要肝，不需要氪，还不试试？新模式玩的也挺开心的，要不然只有一种闯关的话还感觉挺无聊的。新加的好多东西也真的是太棒了！新出的皮肤，感觉法师姐姐的真的太好看了，好看到爆炸！新皮肤怎么买都不会亏。云也是真的太赞了 ！妈妈再也不用怕我被删档了。新的联机大厅真的太帅了 ，真的棒！除了不能联机以外全是优点。╮╭提点建议吧 :1希望能把左上角的时间限制，改到其它的地方，那个看着真的挺丑的。2 希望把精灵的精准天赋改回来，新天赋不会玩了（我 游侠玩家 感觉自己也不是太差，毕竟手刀过了吊炸天了 我就是臭不要脸的用复活 (˙▽˙)）3 希望能把武器的名字改回来吧。4 400块钱的那个雕像真的感觉没有什么用啊，真的感觉好鸡肋5 那个观赏鱼 白嫖我钱，希望搞点好彩蛋。6我觉得曼陀罗boss有点菜，希望能加强一下，总手刀秒她感觉太欺负花了。╮╭就这个游戏真的是van♂过之后此生无憾。,8,0.0486815415821501,8
17683875,温水泡枸杞,2020-01-18,华为P10 Plus,,5,好玩,0,0.0,10
17642212,隔壁老王,2020-01-18,红米Pro,12100.0,5,官方真的不准备优化一下夜莺二技能特效吗（价位和应龙一样，特效被甩一大截）,3,0.006085192697768763,10
17683309,。,2020-01-18,,8240.0,5,可惜有实名认证,0,0.0,10
17682859,QQ用户12882096,2020-01-18,华为荣耀20,,5,良心游戏必五分,0,0.0,10
17682843,YGW,2020-01-18,华为荣耀Play,,5,话不多说，直接五星,0,0.0,10
17682788,走吧,2020-01-18,OPPO R11s,,5,塔防是加强了吗？,0,0.0,10
17682730,半川不落,2020-01-18,Vivo Y71,184.0,4,春节新版本没法链接真是太坑爹了,1,0.002028397565922921,8
17682522,13区实验基地逃离物种,2020-01-18,,1084.0,5,玩的时间没有诸位大佬们的长，资历和技术都不足以提，但我还是想说说我的看法关于新版本塔防模式的一点问题和建议问题1:后期怪太多，塔也很多，（自己配置不好）卡得屏幕天花乱坠，根本玩不了角色，就是站在塔后面看ppt一样的游戏画面问题2:虽说有角色升级和武器升级功能，但只靠角色不靠塔很难打到后期，如果是专注建塔的话，后期角色又变得很鸡肋问题3:随着怪物波数增加，游戏相应的收益却在减少而且难度也逐渐稳定，逐渐没有了前期打完一波要急着打下一波的紧张感和兴奋感简单来说，塔防模式很有新意很有趣，也给我增添不少的游戏时间，可以享受到虐杀大量怪兽的快感～但后期却逐渐没有了游戏体验，希望可以从一些方面改进一下～我个人的建议是这样的:1，限制怪物总波次，怪物数量可以适当减少，但同时加大后期怪物的难度，避免越玩越没劲的情况出现2，加强对人物战斗力的升级 ，提升玩家自主消灭怪物的快感3，增加建武器塔的上限，但同时可以实施升级武器塔的机制，避免塔太多，子弹多得天花乱坠卡屏幕的情况4，（知道改地图很麻烦，所以仅当参考）可以把玩家出身地那一片改成扇形的，这样可以让小怪从四面八方地来，不然玩家只用在那里狂修炮塔，慢慢等着怪进来一个秒一个就行了以上就是个人对新版本塔防模式的一点点感受，或许并不全面，很主观，然而我也就只是希望凉屋能把这款游戏越做越好，玩家也能一直喜欢这个游戏加油 ( o) ( o),2,0.004056795131845842,10
17682246,,2020-01-18,小米9,4710.0,5,实名我服了,0,0.0,10
17681932,忧郁的我忧郁的你,2020-01-18,OPPO R15中国版,9778.0,5,不得不说，元气是一个良心小游戏，最开始我是一个画质党，根本不玩像素游戏，看同学玩也根本看不懂在干什么，但当我开始玩了以后，才发现它有一种独特的魅力，不论是自已休闲玩一玩，还是和朋友一起开黑，都很欢乐，还是希望凉屋越来越好！！！,0,0.0,10
17681854,绘梁，听雨，怜馨,2020-01-18,,4555.0,5,凉屋年年给我快乐,0,0.0,10
17681772,♂蕉迟♂蛋道♂,2020-01-18,Vivo Y83,5978.0,4,游戏真的好，可惜有着最辣鸡的实名认证和最辣鸡的联机。1.为什么说是最垃圾的实名认证，最近换手机，要重新认证不说，重点是点到死都不让认证是个什么玩意？2.为什么说是最垃圾的联机，以前联机只是bug多罢了，全权当游戏特色了。现在出了个联机大厅，好啊，连都连不上了，怎么打？新出来的东西，有bug完全可以理解，可是这拿个残次品出来，搞成这样就有问题了吧？我玩这个游戏起码八百小时以上了，肝出了好几个满白嫖号了（还是氪了百多块QAQ），对元气也是有些情怀了，我真的不希望这么好的游戏毁在这些本来不该出问题的地方最后，希望凉屋能越做越好吧,122,0.5476673427991886,8
17681745,邻家小哥,2020-01-18,华为荣耀9,8398.0,5,很好玩的一款游戏,0,0.0,10
17681719,猴爪叔叔,2020-01-18,华为荣耀7,,5,好喜欢,0,0.0,10
17681703,时空,2020-01-18,华为荣耀V10,12290.0,4,号被封了，不知道怎么了,1,0.002028397565922921,8
17681449,轩辕,2020-01-18,,300.0,5,希望后续可以远程联机，局域网联机限制太大,0,0.0,10
17681396,泰伦明灯大洗脑王,2020-01-18,华为Nova 4e,,5,咦？这游戏不氪也能玩的很开心哎！哎？我什么时候氪了这么多！,1,0.002028397565922921,10
17681320,朱雪浩,2020-01-18,小米8,45.0,4,感觉和挺进地牢很像,0,0.0,8
17681141,。。。,2020-01-18,,23.0,3,卡死了，卡死了，塔防模式卡死了,-1,0.002028397565922921,6
17680779,Qiao,2020-01-18,华为nova,1208.0,5,凉屋老大哥，就不可以弄个互联网联机吗,0,0.0,10
16550719,Ray,2020-01-18,小米9,11225.0,5,挺不错的游戏，持续更新，装备丰富,0,0.0,10
17680452,莫徘,2020-01-18,Vivo X5V,,5,好玩,0,0.0,10
17466153,(╯°O°)╯,2020-01-18,小米4S,530.0,5,外国朋友逐渐崩溃，在这个防沉迷仍然显示中文的情况下，他们看不懂还要被限时间emm社区里和别人用翻译器沟通又因为是机翻而让意思产生偏差。一点点偏差现在似乎改了;(;˙˙);,3,0.006085192697768763,10
17680223,ALI_LGX,2020-01-18,华为Nova 3i,3.0,5,好玩好玩,0,0.0,10
17645762,仁者,2020-01-18,HTC D10w,,5,不能联机了？,1,0.002028397565922921,10
17679949,我17岁。,2020-01-18,小米9,314.0,5,很不错，不过我的是在应用商店里下载的，但想着还是来打个好评,0,0.0,10
17679929,Eason,2020-01-18,华为Mate 8,,3,好玩是好玩但是吞了我的15元怎么回事？？？希望你可以还我钱吧,0,0.004056795131845842,6
17679902,Z X Y( ¨ ),2020-01-18,OPPO R11s,,5,奥力给,0,0.0,10
17679854,娜亚·哈布斯（自设人物）,2020-01-18,Vivo V1901A,,5,凉屋我发现一个东西，不知道是不是bug，就是无尽模式当你手上的武器满了以后，在捡过关奖励的枪，会有枪消失，注:当时我是有多加一把枪的天赋,0,0.0,10
17679795,墨清鱼,2020-01-18,华为P20 Pro,,5,好玩,0,0.0,10
17679389,Eye hate I,2020-01-18,OPPO R1C,1048.0,5,好玩,0,0.0,10
17679183,whatever.c,2020-01-18,华为Nova 2,2719.0,5,很好玩,0,0.0,10
17679110,佐佐木琲世,2020-01-18,小米MIX 2,,5,在我手机里存在时间最长的一款游戏,0,0.0,10
17678961,列邦达夫,2020-01-18,魅蓝Note2,25.0,5,。。,0,0.0,10
17678892,“@”~,2020-01-18,华为P10 Plus,,5,请问无尽模式怎么进去，我点了传送门没有反应，是不是要通关之后才能进去？,2,0.004056795131845842,10
17678812,突变兽,2020-01-18,华为Nova 4e,5530.0,5,找不到比它好的肉鸽了,0,0.0,10
17678662,易嗣,2020-01-18,华为P10,,4,是个好游戏，但是只能玩90分钟，有点少啊，最好把时间改一改，，让我们有更充足的时间玩元气，最后，希望元气以后越做越好，成为人人都爱玩的游戏！！！            (*`*),1,0.002028397565922921,8
17678397,林檎,2020-01-18,华为P20,7469.0,5,玩了一年半了，从来都是慢慢悠悠哉游哉地玩，不知不觉已经113小时，但刚刚，，，，就是刚刚，玩无尽模式竟然玩了1个多小时最后实在不想玩，才注意到玩了这么久乛v乛嘿嘿,0,0.0,10
17678104,手机用户58258695,2020-01-18,华为麦芒5,,5,五星好评，在手机里一直没卸载，拖到有云存档了才转移到新手机里。,0,0.0,10
17677815,小仙女最可爱了,2020-01-18,Vivo Xplay6L,1855.0,5,游戏都非常不错的 就是能不能重点警告一下不要改系统时间刷快递么 我不知道就改了 植物不长  快递员害羞 任务也不刷了 难受哦,0,0.0,10
17677674,星零,2020-01-18,小米8,,1,这个游戏三年了，断断续续一直在玩，关于时间魔法，凉屋以恶心人为目标，终于是与云存档结合完美了（之前有一段时间这个游戏是有内置时间，改时间没有用，现在呢，可以改，但你会被反噬，这不就是故意恶心人吗），这个游戏还有一点，钓大鱼的线放的真长，三年了，还是停留在单机，不得已了弄出来个局域网联机，还不好好优化，我真的忍不了了，都是表字吗？这么贱的游戏一顿夸夸夸。。。要不是砸钱了，我根本不回来评论，要不是有云存档，我根本不会第二次砸钱，要不是,-35,0.07910750507099391,2
17677668,W格格U,2020-01-18,小米8 Lite,13884.0,5,凉屋简直魔鬼。每个人对于这款游戏都有自己的快乐，，有的人喜欢秒杀boss动物快感，有的就想狠狠地，爽快的玩群星弓。我的快乐很简单，就是给地牢的武器一把把的镶上金边框。之前无论是双武器还是三武器合成，我都一遍又一遍，不厌其烦，按部就班的通过。这也算是不小的挑战，对我来说也是挺有意思的。（本人不喜欢用骑士卡3，4武器bug。所以三武器是靠妙妙花搞出来的。）本来这次更新我超兴奋的，新武器，新模式，真的是给了我一个超级棒的新年礼物。二十多把新武器，想想都美滋滋。结果吊炸天打了六七天，来来回回新武器就是嘴炮药丸圣诞礼物，唯一新奇的就是我用的大哥武器离子轨道炮（白武大哥大，我就用它过吊炸天，刷金边框，就是不知道为什么我的游戏时数这么少，可能是我不通过TapTap启动的缘故吧。），有一个进阶套件，变成了二代。我还在想这是对工匠的完善呢。结果闲着没事的时候去地牢重新统计金色边框武器的时候，一看这离子轨道炮二代咋这么眼熟，为什么在新武器行列里？？！反应过来赶紧去TapTap找帖子，一看果然是。我都蒙了。纳尼，喷漆部件，烧烤部件，进阶部件，那个名字长的离谱的黄金狙击步枪专业版是什么鬼，尼码居然要先喷漆，在进阶。好家伙，之前的群星弓还只要妙妙花搞出三武器，现在直接不当人，让你必须进游戏找工匠。呜呜呜，你知道对于我这种一天到晚碰见的全是熊孩子的人来说是多么大的恶意么。我的肝，隐隐作痛。,0,0.004056795131845842,10
17677589,加加,2020-01-18,iPhone X,,5,易上手难精通。非常好的心流设计,0,0.0,10
9619784,Marco,2020-01-18,华为P10,,5,更新后不能联机吊炸天，一连就闪退希望尽快修复好,0,0.0,10
17677349,fly的羊驼,2020-01-18,华为荣耀7C,,5,我就想问问为啥我和我的朋友一直不能联机嘞，弄了半个小时，是连着同样的网络了，不是卡在联机大厅内显示不出角色，就是创建房间要按好几下，而且加入房间从来没有成功过，是个人问题嘛？求大佬解答，玩这个就是为了和朋友玩联机，这样下去可能又要卸载了,0,0.0,10
17600151,阳离,2020-01-18,魅族 Note6,,5,新版闪退啊，手机平板都没法用,0,0.0,10
17676871,PoachedEgg,2020-01-17,OPPO R7 Plus,,3,游戏是好，玩了几年了，今天偶然下回来买了个居合斩，结果扣了钱，货却没到账好吧，我就是来反映一下问题而已，问题解决了就改5星,-1,0.002028397565922921,6
17676462,智熄,2020-01-17,华为P30,,5,为什么不能安装，点了没反应,0,0.0,10
17675523,迎沙,2020-01-17,华为M2平板,,5,必须五星,0,0.0,10
17675519,45720478@Social,2020-01-17,一加手机 7 Pro,1381.0,5,这个游戏好玩,0,0.0,10
17675383,造饮辄尽,2020-01-17,索尼Xperia XZ2 Compact,,3,我存档又没有了,0,0.0,6
17675151,妖精的笑靥,2020-01-17,华为荣耀View20,1189.0,4,"能不能修复一下死亡后系统不结束游戏的bug,已经浪费了很多金币和宝石了",0,0.0,8
17660600,小白菌萌萌哒,2020-01-17,OPPO R15中国版,3491.0,5,个人感觉，凉屋没让我失望过。元气也是我玩的很久的一个游戏了，以前经常换手机，每次一换手机就得从肝(re.从零开始的元气生活？.笑)不像其他部分单机游戏，玩法过于单一。元气每次的更新，你甚至感觉不到太大的变动，但总会给人一种耳目一新的感觉。所以，我给五星没意见吧？/doge,21,0.06288032454361055,10
17674555,勿扰,2020-01-17,金立GN5007L,,4,守卫战我无敌了,0,0.0,8
17674448,只玩卡尔,2020-01-17,华为Nova 3i,,5,不错，买bug送游戏,0,0.0,10
17674244,瓦尔特·卡斯兰娜,2020-01-17,Smartisan OS103,,5,除了联机有点bug和不稳定，没什么别的问题。游戏不错，打击感十足，充不充钱都能玩的开心。,0,0.0,10
17674223,39277207@Social,2020-01-17,小米9,,5,太棒了,0,0.0,10
17674187,西方公主,2020-01-17,,,5,新版本不错啊，可以的，很棒！,0,0.0,10
17673939,大威廉一世,2020-01-17,小米8,293.0,5,我明明打到了90波，为什么没有送花圃给我,0,0.0,10
17673372,豆浆嘎达汤,2020-01-17,小米Note 3,,5,无尽模式没有尽头吗。。。100关以后摆满机甲自己就可以过关了。。,0,0.0,10
17672889,封叹灵黎,2020-01-17,Vivo X5Max+,18.0,3,为什么显示一绑定多个手机我就一个,0,0.0,6
17672704,林炜斌,2020-01-17,魅蓝Note 5,,1,连机太慢请优化,-1,0.006085192697768763,2
